,Stkcd,year,DUVOL
2509,002230,2019,-0.7055158549515037
2510,002230,2020,-0.5695023092737203
2511,002230,2021,-1.101629474677828
2512,002231,2018,-0.6876167570909819
2513,002231,2019,-1.1691005846895197
2514,002231,2020,-0.24253607845637223
2515,002231,2021,0.2384892902903708
2516,002232,2018,-1.4024332546474607
2517,002232,2019,-1.2556168139374577
2518,002232,2020,-0.5341762554150796
2519,002232,2021,-1.4828742719095844
2520,002233,2018,-0.37073042607489176
2521,002233,2019,-0.24322366542071444
2522,002233,2020,-1.0876076876911778
2523,002233,2021,-0.7639912117181542
2524,002234,2018,-0.3769095606659321
2525,002234,2019,-0.9656180431044534
2526,002234,2020,-0.7889715913433615
2527,002234,2021,-0.6998218002487188
2528,002235,2018,-0.6683462698009929
2529,002235,2019,-0.539554103084908
2530,002235,2020,0.9514681518368316
2531,002235,2021,-0.6041933420517859
2532,002236,2018,0.7870430524978438
2533,002236,2019,-0.3022790925638381
2534,002236,2020,-0.5450076010903073
2535,002236,2021,-1.1238824337847453
2536,002237,2018,-0.8553652775828289
2537,002237,2019,-0.8418494155949089
2538,002237,2020,-0.8270490225075795
2539,002237,2021,-0.6233187763229341
2540,002238,2018,-1.1281538725745495
2541,002238,2019,-1.3264344905565386
2542,002238,2020,-0.5953942677763158
2543,002238,2021,0.06353166900591058
2544,002239,2018,0.8708826719096654
2545,002239,2019,-0.4310974514987498
2546,002239,2020,-1.7103318913794332
2547,002239,2021,-0.8522717880630933
2548,002240,2018,-0.13999543360940214
2549,002240,2019,-1.0232652444555903
2550,002240,2020,-0.7026667146986838
2551,002240,2021,-0.27236755292570997
2552,002241,2018,-0.17976734289132035
2553,002241,2019,-1.2214483181837656
2554,002241,2020,0.26353131117921685
2555,002241,2021,-1.0203344388414661
2556,002242,2018,-0.7231449874145436
2557,002242,2019,-0.18964479188466374
2558,002242,2020,0.6367315454349474
2559,002242,2021,-0.09474041528804085
2560,002243,2018,-2.3048618862552477
2561,002243,2019,-0.8190117242353975
2562,002243,2020,-0.39044161067312744
2563,002243,2021,-0.19554593613278948
2564,002244,2018,-0.7752296332655156
2565,002244,2019,-0.6991166703824755
2566,002244,2020,-0.6764696893438589
2567,002244,2021,-0.7244366352494975
2568,002245,2018,-0.10299464537913078
2569,002245,2019,-0.4999906031270368
2570,002245,2020,-1.6105114960535867
2571,002245,2021,0.03940422359334897
2572,002246,2018,-0.3343232331161716
2573,002246,2019,-0.9092548499832949
2574,002246,2020,-0.9971680740917772
2575,002246,2021,-0.9496655833148956
2576,002247,2018,0.9162564648584088
2577,002247,2019,-0.5542801185513677
2578,002247,2020,-0.3535577239211507
2579,002247,2021,-0.07983997027996216
2580,002248,2018,-0.8677525163532772
2581,002248,2019,0.23388733279072638
2582,002248,2020,-0.8595689129155558
2583,002248,2021,-0.8732050669551441
2584,002249,2018,-0.5295069777077583
2585,002249,2019,-0.05890530022805172
2586,002249,2020,-0.4712327131566713
2587,002249,2021,-0.7129707323907889
2588,002250,2018,-0.23615320477010174
2589,002250,2019,-0.18700313326922482
2590,002250,2020,-0.7485865543523459
2591,002250,2021,-0.7219496427913151
2592,002251,2018,0.2591476653748885
2593,002251,2019,-1.045094122700188
2594,002251,2020,-0.34953728058382494
2595,002251,2021,0.6751367151107753
2596,002252,2018,2.4401587817510824
2597,002252,2019,-0.3020947742686329
2598,002252,2020,-0.5324452504287416
2599,002252,2021,0.21204231610562646
2600,002253,2018,-0.4109329467459931
2601,002253,2019,0.18819584825922403
2602,002253,2020,0.2258588345338122
2603,002253,2021,-1.1740689570764171
2604,002254,2018,-1.0089893231219496
2605,002254,2019,-0.29459466136201634
2606,002254,2020,-0.03159902307282586
2607,002254,2021,-0.3171025307793828
2608,002255,2018,-0.2510403161664497
2609,002255,2019,0.9775747327408246
2610,002255,2020,-1.1074298073108122
2611,002255,2021,-1.0550436761200195
2612,002256,2018,-0.6546580337450508
2613,002256,2019,-1.096543893383724
2614,002256,2020,0.22069698949428698
2615,002256,2021,-1.2647896439722102
2616,002258,2018,-0.40279202605381037
2617,002258,2019,-0.42134607226922904
2618,002258,2020,-0.857054953195888
2619,002258,2021,-0.35965675152880017
2620,002261,2018,-0.5000628716118776
2621,002261,2019,-0.8020971541944556
2622,002261,2020,-0.7918667231626236
2623,002261,2021,-0.7591101228245621
2624,002262,2018,0.3685955321198982
2625,002262,2019,-0.4949668745845535
2626,002262,2020,-0.8723443995887934
2627,002262,2021,0.6466934902362251
2628,002263,2018,-0.699414544976259
2629,002263,2019,-0.4632624438205835
2630,002263,2020,-0.6148069758772793
2631,002263,2021,-1.0365434617027007
2632,002264,2018,-0.8160098122654774
2633,002264,2019,-0.2979337830112273
2634,002264,2020,-0.4332236179608376
2635,002264,2021,-1.3326675161139343
2636,002265,2018,-0.9111642557578924
2637,002265,2019,-1.4938895486094799
2638,002265,2020,0.06785479818221983
2639,002265,2021,-2.1389842088622077
2640,002266,2018,-0.9299426117405786
2641,002266,2019,-0.2408558583116502
2642,002266,2020,-0.37863125980524204
2643,002266,2021,0.6249853811973235
2644,002267,2018,-0.9452328943011323
2645,002267,2019,0.12962013078867976
2646,002267,2020,0.23650419715147272
2647,002267,2021,-0.24545118253993595
2648,002268,2018,0.02738647161746068
2649,002268,2019,-1.1658897792626808
2650,002268,2020,-0.7779337392075135
2651,002268,2021,-1.7347553339842883
2652,002269,2018,-0.8450224239524842
2653,002269,2019,-1.1620303473328062
2654,002269,2020,0.33743175574901346
2655,002269,2021,-1.4932153596222157
2656,002270,2018,-0.5061739174404144
2657,002270,2019,0.06778252727448605
2658,002270,2020,-0.07205463060583124
2659,002270,2021,-1.061407564923317
2660,002271,2018,0.2723140618272689
2661,002271,2019,-0.3788722393204723
2662,002271,2020,-0.7156142636643714
2663,002271,2021,0.20473358732634506
2664,002272,2018,-0.8793669744300687
2665,002272,2019,-0.09239293207976637
2666,002272,2020,-0.1235633290017941
2667,002272,2021,-0.15283151935459446
2668,002273,2018,0.1357618492662791
2669,002273,2019,-0.8146810072262871
2670,002273,2020,0.04422534422139483
2671,002273,2021,-0.07594522923886132
2672,002274,2018,-0.5483700010042243
2673,002274,2019,-1.257648565754921
2674,002274,2020,-0.5773342827333199
2675,002274,2021,-0.4949419372578449
2676,002275,2018,-0.8760490092341637
2677,002275,2019,-0.13625208684630258
2678,002275,2020,-0.4097771875658946
2679,002275,2021,-0.7296892538203293
2680,002276,2018,0.33713848114036876
2681,002276,2019,-0.6365831757165212
2682,002276,2020,0.21265459041637577
2683,002276,2021,-0.900625059373078
2684,002277,2018,0.18202788576503118
2685,002277,2019,0.05940953745223633
2686,002277,2020,-0.8977453839298669
2687,002277,2021,-0.07839590542685976
2688,002278,2018,0.7076525002507945
2689,002278,2019,-0.1389921148622833
2690,002278,2020,-0.5257710419049252
2691,002278,2021,-0.13690650618539413
2692,002279,2018,-0.6544149181826077
2693,002279,2019,-0.698959905047149
2694,002279,2020,-0.49228250864058876
2695,002279,2021,-0.008665375280741882
2696,002280,2018,-0.27734176788780707
2697,002280,2019,-0.7503595254852792
2698,002280,2020,0.538967673641873
2699,002280,2021,-1.719961266091028
2700,002281,2018,-0.3178739873548673
2701,002281,2019,-0.4782205578599849
2702,002281,2020,-0.21340275614016813
2703,002281,2021,-0.09082120236091944
2704,002282,2018,-0.2554112470733237
2705,002282,2019,-0.4277304367346109
2706,002282,2020,-0.438199316735056
2707,002282,2021,-0.3825379172029324
2708,002283,2018,-0.23437655674564184
2709,002283,2019,-1.4537382067931754
2710,002283,2020,-1.0558601630505213
2711,002283,2021,-1.1431691757128164
2712,002284,2018,0.001980226734717315
2713,002284,2019,-0.8943569241818324
2714,002284,2020,-0.5151696940075655
2715,002284,2021,-0.6469105672971259
2716,002285,2018,-0.012265082370294588
2717,002285,2019,-0.16181613488170382
2718,002285,2020,-1.103501569597415
2719,002285,2021,0.932648512006612
2720,002286,2018,-0.6323368415531292
2721,002286,2019,-0.22843952976464343
2722,002286,2020,-0.5524051721227573
2723,002286,2021,-0.4123482254069309
2724,002287,2018,-0.07032111476130976
2725,002287,2019,-1.2219361982025452
2726,002287,2020,-1.7359974836093428
2727,002287,2021,0.2026459405620504
2728,002288,2018,-1.3435494638691943
2729,002288,2019,-0.4497525343041423
2730,002288,2020,-0.9390184643904652
2731,002288,2021,-0.005189832272431812
2732,002289,2018,-0.20454574377727813
2733,002289,2019,-0.7832192689251558
2734,002289,2020,-0.025592705269498035
2735,002289,2021,0.19285550465184845
2736,002290,2018,-0.2541591279641721
2737,002290,2019,0.5404685627503254
2738,002290,2020,-0.35442677118349064
2739,002290,2021,-0.42976325430457707
2740,002291,2018,-0.07409991176445477
2741,002291,2019,-2.517924073504734
2742,002291,2020,-1.443490767404869
2743,002291,2021,-0.16963641465557455
2744,002292,2018,0.3376592141232664
2745,002292,2019,-0.7818722142751375
2746,002292,2020,-0.15004762793611187
2747,002292,2021,-0.07816922278522985
2748,002293,2018,-0.3135273254874706
2749,002293,2019,0.14369853169218216
2750,002293,2020,-0.8617514043802618
2751,002293,2021,-0.37465232661078823
2752,002294,2018,-0.32407471634911605
2753,002294,2019,0.2154099740463894
2754,002294,2020,-0.7511021773324434
2755,002294,2021,-0.3769308908150722
2756,002295,2018,-1.3564012919119877
2757,002295,2019,-0.785603898141033
2758,002295,2020,-0.5785992939176887
2759,002295,2021,-0.11505550415466662
2760,002296,2018,-0.08262955433882216
2761,002296,2019,-1.304087725626135
2762,002296,2020,-0.5113581902654836
2763,002296,2021,-0.21602065901755732
2764,002297,2018,0.34986265185765203
2765,002297,2019,-1.043695188382542
2766,002297,2020,-1.4727268624226733
2767,002297,2021,-0.25537129178263424
2768,002298,2018,-0.3694619658404653
2769,002298,2019,-0.7250572345756392
2770,002298,2020,-1.1987071704715218
2771,002298,2021,0.3436993402767778
2772,002299,2018,-0.7779959052694595
2773,002299,2019,-0.29276458233998065
2774,002299,2020,-0.9746036239068696
2775,002299,2021,0.01798583630062151
2776,002300,2018,-0.8735759336073771
2777,002300,2019,-0.8566565571523469
2778,002300,2020,0.4504248761993858
2779,002300,2021,-1.2156614697410753
2780,002301,2018,0.0038709623007238624
2781,002301,2019,-1.1714722822883117
2782,002301,2020,-1.000354340446518
2783,002301,2021,-0.3134455816060943
2784,002302,2018,0.15843012970031853
2785,002302,2019,-1.1511955292770957
2786,002302,2020,-0.7659681539446902
2787,002302,2021,-0.33234151555227687
2788,002303,2018,-0.4410626756244058
2789,002303,2019,-0.6614850308776001
2790,002303,2020,0.05247623870187097
2791,002303,2021,0.09375327792913055
2792,002304,2018,0.04005862830630409
2793,002304,2019,0.03757324614517353
2794,002304,2020,-1.4369845453696861
2795,002304,2021,0.39493850955818827
2796,002305,2018,-0.9503029446926274
2797,002305,2019,0.12536598575484706
2798,002305,2020,-2.298016268938271
2799,002305,2021,-0.866930588065199
2800,002306,2018,-1.0545820006657463
2801,002306,2019,-0.32521382498457446
2802,002306,2020,-0.8130830238157816
2803,002306,2021,-0.05757639941535055
2804,002307,2018,0.2724442131946467
2805,002307,2019,-1.5415050992418164
2806,002307,2020,-0.8208021872485419
2807,002307,2021,-0.7208985544271392
2808,002308,2018,-0.08527303654421364
2809,002308,2019,-0.7158251002854691
2810,002308,2020,-0.22762334139053145
2811,002308,2021,-0.6432806436652667
2812,002309,2018,1.4076244591599034
2813,002309,2019,0.38690078759728247
2814,002309,2020,-0.0493585731944778
2815,002309,2021,-0.07370857187131087
2816,002310,2018,1.191224114782597
2817,002310,2019,-0.5663992787186061
2818,002310,2020,-0.7653831689006019
2819,002310,2021,0.08874796940551846
2820,002311,2018,-0.5675064904491779
2821,002311,2019,-0.2919342660771723
2822,002311,2020,-0.34971325143015686
2823,002311,2021,-0.853526622045834
2824,002312,2018,1.1265852672323868
2825,002312,2019,-1.5034476960076286
2826,002312,2020,-1.5112781737724337
2827,002312,2021,-0.874684581205746
2828,002313,2018,-0.4484794946389682
2829,002313,2019,-0.40226115312921173
2830,002313,2020,-0.014584285994352495
2831,002313,2021,0.398952112132626
2832,002314,2018,0.07324777425259134
2833,002314,2019,-1.0927969147583612
2834,002314,2020,-1.81683197805541
2835,002314,2021,0.8854488128831873
2836,002315,2018,-0.6917159501987454
2837,002315,2019,-0.516370066207002
2838,002315,2020,-0.45463370054861124
2839,002315,2021,-1.325878185463711
2840,002316,2018,-0.18009862600245094
2841,002316,2019,-0.5351059906316609
2842,002316,2020,0.9483473918926582
2843,002316,2021,-0.7203186300863165
2844,002317,2018,-0.07227121727915095
2845,002317,2019,-0.5995205079630834
2846,002317,2020,-0.0756017810577432
2847,002317,2021,-0.6688365644461325
2848,002318,2018,-0.8535811872868592
2849,002318,2019,-0.12595049124014604
2850,002318,2020,-0.37509320286193887
2851,002318,2021,-0.6313652852986479
2852,002319,2018,-0.8847754750254134
2853,002319,2019,-0.26713106792683433
2854,002319,2020,0.15823066951726272
2855,002319,2021,-0.6513321407130508
2856,002320,2018,-0.37043932733668083
2857,002320,2019,-0.6769137006508951
2858,002320,2020,-0.9829237115532645
2859,002320,2021,-0.5438938001868184
2860,002322,2018,-0.23341060074912434
2861,002322,2019,-0.9710687493041996
2862,002322,2020,-1.7508031270630127
2863,002322,2021,-0.5395871827489157
2864,002324,2018,-0.36844473427375873
2865,002324,2019,-0.9546160329013312
2866,002324,2020,-0.615736520335709
2867,002324,2021,-0.5495712174034804
2868,002325,2018,-0.3470894913319104
2869,002325,2019,-0.5303325573728531
2870,002325,2020,-0.5452415830304124
2871,002325,2021,0.1761251505259104
2872,002326,2018,-0.9662522679160731
2873,002326,2019,-1.347523038108907
2874,002326,2020,-0.6590441513532413
2875,002326,2021,-0.6076435529383287
2876,002327,2018,-0.19401347766718205
2877,002327,2019,0.09030436186914244
2878,002327,2020,-0.12272870370258913
2879,002327,2021,-0.3340846738858668
2880,002328,2018,-1.333852765244215
2881,002328,2019,-0.3045151663722572
2882,002328,2020,-1.2795235320729124
2883,002328,2021,0.1749335331885349
2884,002329,2018,-0.3887994864210778
2885,002329,2019,-0.7391643377924128
2886,002329,2020,-0.6023150082619543
2887,002329,2021,-0.1311911597283142
2888,002330,2018,0.15596718652541652
2889,002330,2019,-1.9944027324955662
2890,002330,2020,-0.02369826207425328
2891,002330,2021,-0.1841913962093208
2892,002331,2018,-0.40517332162933134
2893,002331,2019,-0.5975733769440181
2894,002331,2020,-0.5813522985683416
2895,002331,2021,0.11606779487045765
2896,002332,2018,-0.06510057912180515
2897,002332,2019,-0.9726165733514812
2898,002332,2020,-0.1282020509732593
2899,002332,2021,-0.07794690724119827
2900,002333,2018,1.0385670420144735
2901,002333,2019,-0.5229220706357287
2902,002333,2020,-0.42031141565385305
2903,002333,2021,-0.32083109057152936
2904,002334,2018,-0.30725636739645973
2905,002334,2019,-0.9225863847751672
2906,002334,2020,-1.802080058023084
2907,002334,2021,0.8538307164742048
2908,002335,2018,-0.1051762845782879
2909,002335,2019,-0.9280494224255894
2910,002335,2020,-0.5469003621899461
2911,002335,2021,-0.22651942262645386
2912,002336,2018,-0.5833463927995687
2913,002336,2019,-0.1062628324802208
2914,002336,2020,0.3638362960584126
2915,002336,2021,-0.2225881882552666
2916,002337,2018,-1.9627653835157586
2917,002337,2019,-0.1662102931927164
2918,002337,2020,0.2848823175660963
2919,002337,2021,-0.1768231685290081
2920,002338,2018,-0.48772167645709646
2921,002338,2019,-0.4596249176126413
2922,002338,2020,-1.3921123930583128
2923,002338,2021,-0.5192394467362005
2924,002339,2018,0.07749411604930984
2925,002339,2019,-0.8161479526981299
2926,002339,2020,-0.5283405205397008
2927,002339,2021,-0.254289241113492
2928,002340,2018,-0.7968013441366983
2929,002340,2019,-0.5942143537393633
2930,002340,2020,-0.5537158991301327
2931,002340,2021,-1.539910348498193
2932,002341,2018,-0.1866402016490682
2933,002341,2019,-0.31014281486606854
2934,002341,2020,-0.6404111037107725
2935,002341,2021,-0.3584137235512337
2936,002342,2018,-0.186725865500419
2937,002342,2019,-0.846690693375894
2938,002342,2020,-1.6679693767338648
2939,002342,2021,-0.8521647426344916
2940,002343,2018,0.7777925067819945
2941,002343,2019,-1.0128090672073116
2942,002343,2020,0.4319419424804245
2943,002343,2021,0.08945962264520542
2944,002344,2018,0.5075763882631878
2945,002344,2019,0.7984784034567671
2946,002344,2020,-1.294939464587807
2947,002344,2021,-0.2514234188408082
2948,002345,2018,0.2738505671352777
2949,002345,2019,-0.6465061840339934
2950,002345,2020,-0.2708200481492222
2951,002345,2021,-0.21616809147444546
2952,002346,2018,-1.558859879563792
2953,002346,2019,-0.19328730084254556
2954,002346,2020,-0.9206249325850114
2955,002346,2021,-0.9644072570301521
2956,002347,2018,-0.04364061352029041
2957,002347,2019,-1.0894902177838064
2958,002347,2020,0.010875892506256108
2959,002347,2021,0.40531429961747634
2960,002348,2018,-0.9373047583783373
2961,002348,2019,-0.32899796556704874
2962,002348,2020,-0.5820742959675391
2963,002348,2021,-0.09868030639647635
2964,002349,2018,0.07624295804158529
2965,002349,2019,-0.38040032987083894
2966,002349,2020,-0.9651686995514823
2967,002349,2021,-2.344109545949805
2968,002350,2018,-0.0829542547896231
2969,002350,2019,0.2815411483377508
2970,002350,2020,-0.38316504964974357
2971,002350,2021,-0.5941008481088561
2972,002351,2018,-0.5286350637216793
2973,002351,2019,-1.6245879385643809
2974,002351,2020,-0.9180527306988479
2975,002351,2021,-0.6298525340940887
2976,002352,2018,-0.4931730180582057
2977,002352,2019,0.16106918267917597
2978,002352,2020,-1.4151120326604827
2979,002352,2021,-0.4821421182890915
2980,002353,2018,0.18869959490545832
2981,002353,2019,-0.504409999856038
2982,002353,2020,-0.1542622914928326
2983,002353,2021,-0.5216832244322906
2984,002354,2018,0.32611195588105946
2985,002354,2019,0.3399687535900808
2986,002354,2020,-1.9036510804671776
2987,002354,2021,-1.304963386675382
2988,002355,2018,-0.5762739267378367
2989,002355,2019,-0.03548634634725305
2990,002355,2020,0.3592118174906564
2991,002355,2021,0.4571291550253617
2992,002357,2018,-1.27547980127578
2993,002357,2019,-0.6140110123581924
2994,002357,2020,-0.9075548730049353
2995,002357,2021,-1.1025227678701588
2996,002359,2018,1.4455555026047167
2997,002359,2019,0.16995067513604312
2998,002359,2020,0.05452523603067144
2999,002359,2021,1.4571231968165586
3000,002360,2018,-0.6831615271167704
3001,002360,2019,-0.8266062844649136
3002,002360,2020,-1.6128059601952025
3003,002360,2021,0.12410592437977103
3004,002361,2018,0.0836818906187566
3005,002361,2019,-1.1225453819953135
3006,002361,2020,-0.6875291139876122
3007,002361,2021,0.12890532359643375
3008,002362,2018,-0.30972119371943413
3009,002362,2019,-0.057296874747848434
3010,002362,2020,-0.8033570847804761
3011,002362,2021,0.4223279579003246
3012,002363,2018,-0.24235507977711485
3013,002363,2019,-0.9417211850842505
3014,002363,2020,-0.1973774554878821
3015,002363,2021,0.4958888367560792
3016,002364,2018,-0.5002357995254185
3017,002364,2019,-0.44597094966835615
3018,002364,2020,0.5197126507661826
3019,002364,2021,-1.094166529135723
3020,002365,2018,-0.7221560997766666
3021,002365,2019,-1.2321843419071086
3022,002365,2020,-0.9478968026958177
3023,002365,2021,-0.1469444805256253
3024,002366,2018,0.39295871556057677
3025,002366,2019,0.28927613268303976
3026,002366,2020,-0.45892422136525746
3027,002366,2021,-0.5488481966352485
3028,002367,2018,-1.3609831077716854
3029,002367,2019,0.06050672671343063
3030,002367,2020,-0.7469024211648152
3031,002367,2021,0.3900806689486427
3032,002368,2018,-1.4110740655601626
3033,002368,2019,-0.8325397331235914
3034,002368,2020,-0.08990652570238895
3035,002368,2021,-0.22501777259393815
3036,002369,2018,-0.31826101637685167
3037,002369,2019,-0.22237193590157237
3038,002369,2020,0.14474763624091996
3039,002369,2021,-0.9263596316207927
3040,002370,2018,-0.979269528805806
3041,002370,2019,0.754680647729262
3042,002370,2020,-1.053305193670436
3043,002370,2021,0.08816804487754422
3044,002371,2018,-1.0540170388979857
3045,002371,2019,-1.8044217572635317
3046,002371,2020,-0.31737681811161406
3047,002371,2021,-0.5125186938437313
3048,002372,2018,0.16433390568296238
3049,002372,2019,0.905600929194591
3050,002372,2020,-1.0768118484124207
3051,002372,2021,-1.116164973810443
3052,002373,2018,-0.813588556218309
3053,002373,2019,-0.5914141478577066
3054,002373,2020,-0.306326052280336
3055,002373,2021,0.5831439888576868
3056,002374,2018,-1.0488939438829485
3057,002374,2019,-0.20381462475136766
3058,002374,2020,-0.06383401772915814
3059,002374,2021,-2.3808661152740083
3060,002375,2018,-1.7192707562397156
3061,002375,2019,-0.5810975661805331
3062,002375,2020,-0.9471604960958265
3063,002375,2021,-0.9121179128081496
3064,002376,2018,-1.1805731742153598
3065,002376,2019,0.10798669580901563
3066,002376,2020,0.5496387279894166
3067,002376,2021,-0.772262480189166
3068,002377,2018,-1.227032476924794
3069,002377,2019,-0.971947218122008
3070,002377,2020,-0.4354967087130276
3071,002377,2021,-0.5861201671861032
3072,002378,2018,1.0692921376063587
3073,002378,2019,-0.6651708877834727
3074,002378,2020,-1.2173203349136914
3075,002378,2021,-1.5880486024116371
3076,002379,2018,-1.083208246028432
3077,002379,2019,-0.3426394903332317
3078,002379,2020,-1.6035258665533585
3079,002379,2021,-0.6291453231081359
3080,002380,2018,-0.26767186694896067
3081,002380,2019,-0.6569093033657217
3082,002380,2020,0.30398201741715436
3083,002380,2021,0.7131093070004977
3084,002381,2018,-0.18995259414742413
3085,002381,2019,-0.9495109143688307
3086,002381,2020,-0.3425437607538918
3087,002381,2021,0.007942604904134318
3088,002382,2018,-1.4651436464962004
3089,002382,2019,-0.24962249690710164
3090,002382,2020,-1.146900702832477
3091,002382,2021,-0.543116307176261
3092,002383,2018,0.34177753103694936
3093,002383,2019,-0.15679344279017304
3094,002383,2020,-0.8377198430670453
3095,002383,2021,-0.6168573089336159
3096,002384,2018,0.3470421322646644
3097,002384,2019,-0.5950887309553742
3098,002384,2020,-0.4421704501485248
3099,002384,2021,-0.7398827136446625
3100,002385,2018,0.6329233503495135
3101,002385,2019,-1.2871431507595306
3102,002385,2020,-0.9197662093852772
3103,002385,2021,-0.296102773438287
3104,002386,2018,0.4390968800008848
3105,002386,2019,-1.045121641431673
3106,002386,2020,-1.3173244364767212
3107,002386,2021,-0.7771310573544602
3108,002387,2018,0.06499601780240946
3109,002387,2019,-1.5563617355559
3110,002387,2020,-0.10486492465881601
3111,002387,2021,-0.16036789376094818
3112,002388,2018,-0.6135942713030591
3113,002388,2019,-0.5655366711138999
3114,002388,2020,0.032337582212446335
3115,002388,2021,-0.09708848746111574
3116,002389,2018,-0.17015737895363228
3117,002389,2019,-0.6181240522633858
3118,002389,2020,-1.387414942370406
3119,002389,2021,-0.5800562099372506
3120,002390,2018,0.013246441957759625
3121,002390,2019,-1.6639704355172922
3122,002390,2020,-1.1199326292224776
3123,002390,2021,-0.08640863783857779
3124,002391,2018,0.34871647196433125
3125,002391,2019,-0.704958600225726
3126,002391,2020,-1.6903369650757296
3127,002391,2021,0.3071958103461879
3128,002392,2018,-0.19534212721467142
3129,002392,2019,-1.3980205005461432
3130,002392,2020,-0.8899090152354558
3131,002392,2021,-0.3917674045422302
3132,002393,2018,-0.12652310688740037
3133,002393,2019,-0.25490001488644515
3134,002393,2020,1.62069461412955
3135,002393,2021,0.24670825716937111
3136,002394,2018,-0.33774418607767465
3137,002394,2019,0.3303363388570776
3138,002394,2020,-1.16153601502431
3139,002394,2021,0.5757373689066856
3140,002395,2018,-0.1260173825768014
3141,002395,2019,-0.9421960834275283
3142,002395,2020,-0.1854573746998797
3143,002395,2021,-1.3255233694258797
3144,002396,2018,-0.5324058360337333
3145,002396,2019,-0.9338179149115868
3146,002396,2020,-0.040801156486424614
3147,002396,2021,-0.007693661820862893
3148,002397,2018,0.5533307889596835
3149,002397,2019,-0.32469214376474675
3150,002397,2020,-2.016172281376287
3151,002397,2021,0.1973880567519789
3152,002398,2018,0.5208834315477778
3153,002398,2019,-0.8087274347767961
3154,002398,2020,-1.1347551354921541
3155,002398,2021,0.1425044421218382
3156,002399,2018,-1.1861775202641944
3157,002399,2019,-0.4544663381142184
3158,002399,2020,-0.5030708339700046
3159,002399,2021,-0.2903837741415942
3160,002400,2018,-0.2852225252547524
3161,002400,2019,-0.6083630435630675
3162,002400,2020,-1.375809344663806
3163,002400,2021,-0.09025176217783443
3164,002401,2018,-0.21330770387012776
3165,002401,2019,-0.5701183615849789
3166,002401,2020,-0.581856355525299
3167,002401,2021,0.4456977796601902
3168,002402,2018,-0.5848429665282993
3169,002402,2019,-1.3840115486714004
3170,002402,2020,-0.7279433909862343
3171,002402,2021,-0.538233236919045
3172,002403,2018,-0.8314885888744356
3173,002403,2019,-0.27581665793191384
3174,002403,2020,0.9827738409418036
3175,002403,2021,-0.4021632120353549
3176,002404,2018,-1.1046914338139986
3177,002404,2019,-1.065271973722164
3178,002404,2020,-0.015476224614632475
3179,002404,2021,0.3760001602003643
3180,002405,2018,-1.069621576823792
3181,002405,2019,-0.5768430449913272
3182,002405,2020,-0.2516113591412834
3183,002405,2021,-0.34723346886013323
3184,002406,2018,-0.4977836399773823
3185,002406,2019,-0.5298833808170356
3186,002406,2020,-0.703080894554148
3187,002406,2021,0.5763713008913219
3188,002407,2018,-0.8347555811443077
3189,002407,2019,-0.5029131975043415
3190,002407,2020,-0.7168775534346642
3191,002407,2021,-1.3067736207059149
3192,002408,2018,1.7212147841868155
3193,002408,2019,-0.5593736251229899
3194,002408,2020,0.3205263367944823
3195,002408,2021,0.14336629690609556
3196,002409,2018,-0.27100558626335897
3197,002409,2019,-0.14142664416062128
3198,002409,2020,0.09117497271578132
3199,002409,2021,-0.7990380289375646
3200,002410,2018,-0.0787607893034239
3201,002410,2019,-0.26578678105118636
3202,002410,2020,-0.34041985085907267
3203,002410,2021,0.18081591275755338
3204,002411,2018,0.6718547343191692
3205,002411,2019,-0.2170013481516447
3206,002411,2020,0.007288821674453815
3207,002411,2021,-0.3873537843385259
3208,002412,2018,-0.7588944121561173
3209,002412,2019,0.16105921662760272
3210,002412,2020,-0.6806703537597703
3211,002412,2021,-0.12965969276006675
3212,002413,2018,0.5265497281347468
3213,002413,2019,0.09006108456363475
3214,002413,2020,-1.4319197341530032
3215,002413,2021,-0.18265149108434997
3216,002414,2018,-0.7189799569834578
3217,002414,2019,-0.41078546653088627
3218,002414,2020,-1.2023897077363872
3219,002414,2021,-0.42925835072619145
3220,002415,2018,0.19749990434582684
3221,002415,2019,-0.7817850763114225
3222,002415,2020,-0.6401042312769885
3223,002415,2021,-0.705686326961838
3224,002416,2018,-0.4319132724152636
3225,002416,2019,-0.7915212992739137
3226,002416,2020,-0.8337905741179992
3227,002416,2021,-0.6253315226985199
3228,002417,2018,-1.2935018807039198
3229,002417,2019,-0.24014133619072903
3230,002417,2020,-1.175739310331072
3231,002417,2021,0.4129656348447104
3232,002418,2018,1.053808392487292
3233,002418,2019,-0.3644053339733323
3234,002418,2020,0.5335260779741251
3235,002418,2021,-0.4943692103680409
3236,002419,2018,-0.4831059855868017
3237,002419,2019,0.035532679421286115
3238,002419,2020,-0.21126804179271008
3239,002419,2021,-0.7916587470134258
3240,002420,2018,-1.0752733482576027
3241,002420,2019,-0.29824377483198056
3242,002420,2020,-0.22900424398312197
3243,002420,2021,-0.5922097158121435
3244,002421,2018,-0.5911782807329135
3245,002421,2019,-1.841571410598883
3246,002421,2020,-0.2844143859936287
3247,002421,2021,-0.619286762254953
3248,002422,2018,-0.3017208029769527
3249,002422,2019,0.06674235425710824
3250,002422,2020,-0.15425167389406413
3251,002422,2021,-0.7644538778630857
3252,002424,2018,-0.5623769332587428
3253,002424,2019,-0.2766413861469484
3254,002424,2020,-0.35429991413679296
3255,002424,2021,-0.5717876038477333
3256,002425,2018,-0.40203149279367095
