,Stkcd,year,NCSKEW
1935,002074,2018,0.8351463539386056
1936,002074,2019,-0.9123193920654835
1937,002074,2020,-1.5120732390969769
1938,002074,2021,-0.3356519320166368
1939,002075,2018,1.3375206486898334
1940,002075,2019,-0.5966510714296049
1941,002075,2020,-0.7858864916464187
1942,002075,2021,1.1281116676165106
1943,002077,2018,1.6789738931505545
1944,002077,2019,-1.3626727377706005
1945,002077,2020,-0.173123937398398
1946,002077,2021,0.7786390267761415
1947,002078,2018,-0.3181278251961533
1948,002078,2019,-0.6969866968248588
1949,002078,2020,-0.023592539006237763
1950,002078,2021,0.19511502747016962
1951,002079,2018,-0.21837825268909578
1952,002079,2019,-0.8072297664522785
1953,002079,2020,0.0533950183649797
1954,002079,2021,-0.3990233230142417
1955,002080,2018,0.2137732038619832
1956,002080,2019,-0.8272666822578268
1957,002080,2020,-0.5471267928835691
1958,002080,2021,-0.636864736033258
1959,002081,2018,0.739118791789422
1960,002081,2019,0.6538471121421146
1961,002081,2020,-1.3088122769835824
1962,002081,2021,0.4353430014674401
1963,002082,2018,1.8206139009446827
1964,002082,2019,0.3958675795676801
1965,002082,2020,-1.4760933894670318
1966,002082,2021,-1.4945634507104864
1967,002083,2018,-0.5829747260022596
1968,002083,2019,0.09760274258123601
1969,002083,2020,2.3380749709962263
1970,002083,2021,0.24370354980167885
1971,002084,2018,0.2634080567995772
1972,002084,2019,-0.7768452609973359
1973,002084,2020,-1.6415970837826854
1974,002084,2021,0.13771890201710793
1975,002085,2018,2.044653752194224
1976,002085,2019,0.12147898681473619
1977,002085,2020,0.5099721031389227
1978,002085,2021,0.6873136930139047
1979,002087,2018,0.04627285411220005
1980,002087,2019,0.5486229086616754
1981,002087,2020,-2.3039695051041886
1982,002087,2021,1.1231294371885323
1983,002088,2018,-1.2392228310959357
1984,002088,2019,0.12087027804627345
1985,002088,2020,-1.6855292121263947
1986,002088,2021,-0.8795833157520168
1987,002090,2018,-0.7399112971282141
1988,002090,2019,0.4553100400814193
1989,002090,2020,0.4179335369897955
1990,002090,2021,0.25538447624984595
1991,002091,2018,-0.1952001712783554
1992,002091,2019,-0.644028419412069
1993,002091,2020,0.41613142425506394
1994,002091,2021,-1.3219176709360108
1995,002092,2018,0.1844833989369116
1996,002092,2019,-0.8309567467724546
1997,002092,2020,0.16963158592394156
1998,002092,2021,-0.6013851224315775
1999,002093,2018,-0.035163455040248606
2000,002093,2019,-1.6954984061561305
2001,002093,2020,-4.220698287936631
2002,002093,2021,-0.18196252696901555
2003,002094,2018,2.4397905940730267
2004,002094,2019,0.03822702789632884
2005,002094,2020,0.522527554620841
2006,002094,2021,0.08016100264111066
2007,002095,2018,-0.40582540565887193
2008,002095,2019,-2.379191997370759
2009,002095,2020,1.3985341411097947
2010,002095,2021,-0.4112045374414376
2011,002096,2018,-2.2701623814446936
2012,002096,2019,-1.6207229209835796
2013,002096,2020,0.8399662149105993
2014,002096,2021,-1.5301177963375905
2015,002097,2018,-0.7783897028383193
2016,002097,2019,0.42480181460394695
2017,002097,2020,-1.7387910568588216
2018,002097,2021,-0.11239592856229584
2019,002098,2018,1.4917821214208895
2020,002098,2019,0.15620009836865328
2021,002098,2020,0.5513518678793763
2022,002098,2021,0.6429563199828997
2023,002099,2018,-0.3429597522895363
2024,002099,2019,-2.0556584269840616
2025,002099,2020,-0.2524353132646221
2026,002099,2021,0.28512072042113606
2027,002100,2018,0.5311453930754899
2028,002100,2019,-1.2111790816908694
2029,002100,2020,0.09353378642332821
2030,002100,2021,-1.451813552642255
2031,002101,2018,-0.4787312096537079
2032,002101,2019,-1.79998621255986
2033,002101,2020,-0.5018376667063698
2034,002101,2021,-2.304592600916332
2035,002103,2018,3.047130963723555
2036,002103,2019,-0.6985038062852341
2037,002103,2020,-1.0359381504069447
2038,002103,2021,0.23274382131594906
2039,002104,2018,0.06216789767152936
2040,002104,2019,-0.2507283233011168
2041,002104,2020,0.11120365593424557
2042,002104,2021,-0.10515172281963235
2043,002105,2018,0.0904779790640871
2044,002105,2019,-0.462527315210288
2045,002105,2020,0.462782133941973
2046,002105,2021,-0.5528616847147041
2047,002106,2018,1.021385961389745
2048,002106,2019,-0.3668847312953427
2049,002106,2020,-0.8372124949572834
2050,002106,2021,0.030337128905900488
2051,002107,2018,-0.4864017695452649
2052,002107,2019,-1.0495118056536328
2053,002107,2020,-0.6688042646159801
2054,002107,2021,1.137062992185698
2055,002108,2018,0.4963052260105117
2056,002108,2019,-0.35999557408388366
2057,002108,2020,-2.221876128319665
2058,002108,2021,-1.3067792394471713
2059,002109,2018,-1.0795945190006657
2060,002109,2019,-1.9945857462888763
2061,002109,2020,0.4405311748648732
2062,002109,2021,-0.7372938313678314
2063,002110,2018,-0.0017153191037403235
2064,002110,2019,-0.32719572733358726
2065,002110,2020,1.251557426403348
2066,002110,2021,-0.03762932381888782
2067,002111,2018,1.118378231494532
2068,002111,2019,-1.3484036815741411
2069,002111,2020,0.5359763388950095
2070,002111,2021,0.14236833171688593
2071,002112,2018,-0.2710363612181185
2072,002112,2019,0.29684989011726415
2073,002112,2020,-1.677160000680539
2074,002112,2021,0.46261375579498865
2075,002114,2018,2.7662377059265557
2076,002114,2019,0.9458576452821937
2077,002114,2020,0.3301471317562707
2078,002114,2021,-0.20765320297897036
2079,002115,2018,-0.6093104196670095
2080,002115,2019,-0.7593158094586756
2081,002115,2020,0.4594327348701438
2082,002115,2021,0.11843876725841486
2083,002116,2018,-0.14160283856145284
2084,002116,2019,-0.613021462092063
2085,002116,2020,0.8544460653454884
2086,002116,2021,1.060557290212163
2087,002117,2018,-0.013199892725136048
2088,002117,2019,-0.521436136202844
2089,002117,2020,-0.05352872520452056
2090,002117,2021,-0.7319312193965969
2091,002118,2018,0.25170812216043303
2092,002118,2019,-0.6898357332075024
2093,002118,2020,0.5139860345533573
2094,002118,2021,0.07882881069988178
2095,002119,2018,0.08902953597787534
2096,002119,2019,-2.1762116987099143
2097,002119,2020,1.0748130964493916
2098,002119,2021,0.24882638185072534
2099,002120,2018,-0.4030161975400907
2100,002120,2019,-0.32724833626801414
2101,002120,2020,0.7559588959589335
2102,002120,2021,-0.8750481654858188
2103,002121,2018,2.049743755862141
2104,002121,2019,-1.4009640191631765
2105,002121,2020,-0.7060227795297503
2106,002121,2021,-0.4988386703751527
2107,002123,2018,-0.08300607781717356
2108,002123,2019,-1.380028254134673
2109,002123,2020,-0.44407608505236484
2110,002123,2021,-0.5443792777803693
2111,002124,2018,-0.3060059812801932
2112,002124,2019,-1.9437264609731584
2113,002124,2020,-0.7073853129016232
2114,002124,2021,0.4216279349146807
2115,002125,2018,-0.19783159290958993
2116,002125,2019,-3.1103603891516145
2117,002125,2020,-1.5165780666979378
2118,002125,2021,0.038772831908330474
2119,002126,2018,-0.51141242517535
2120,002126,2019,0.15370049508136527
2121,002126,2020,-1.7099345531102987
2122,002126,2021,-0.48264543883959293
2123,002127,2018,-1.3470318814492366
2124,002127,2019,-0.5291306479772782
2125,002127,2020,-0.25794597366101185
2126,002127,2021,1.5090573258125082
2127,002128,2018,0.0023636744794610027
2128,002128,2019,0.05761132447108194
2129,002128,2020,-1.6417305738037804
2130,002128,2021,-0.7379904221048108
2131,002129,2018,0.5184469083273765
2132,002129,2019,-0.8849085079503355
2133,002129,2020,-0.592947047653084
2134,002129,2021,-0.8646015388146008
2135,002130,2018,1.4659382133144896
2136,002130,2019,-1.2380608274117049
2137,002130,2020,0.0470277436479514
2138,002130,2021,0.34343314701845323
2139,002131,2018,-0.7148440098188319
2140,002131,2019,-1.580021441010644
2141,002131,2020,-0.02487192951271117
2142,002131,2021,-0.24730661272831184
2143,002132,2018,0.7123505822169982
2144,002132,2019,-0.3032993262268857
2145,002132,2020,-2.024630284596757
2146,002132,2021,-0.7708624270706326
2147,002133,2018,-0.6447672420932645
2148,002133,2019,-0.15852257794678618
2149,002133,2020,0.08442092808607422
2150,002133,2021,0.37681588854253145
2151,002134,2018,-1.2071527814082839
2152,002134,2019,-2.1439902616273896
2153,002134,2020,-0.5163870504996992
2154,002134,2021,0.03036450170244624
2155,002135,2018,-1.1541588020969906
2156,002135,2019,1.5528800344416436
2157,002135,2020,0.0598308138829963
2158,002135,2021,-1.2241205900402536
2159,002136,2018,-0.21301482954114678
2160,002136,2019,0.007209663197753919
2161,002136,2020,-0.04466839891100102
2162,002136,2021,-0.5765204281958963
2163,002137,2018,-1.8408538126748808
2164,002137,2019,1.5150981192388797
2165,002137,2020,-0.07185280885624265
2166,002137,2021,-0.7507296938764294
2167,002138,2018,-0.6737331625341628
2168,002138,2019,-0.38965910850443247
2169,002138,2020,0.4863455677997198
2170,002138,2021,-0.9176340416080474
2171,002139,2018,-0.5456289235183279
2172,002139,2019,-0.666354467725603
2173,002139,2020,-0.06779707868733162
2174,002139,2021,-1.0472699046151264
2175,002140,2018,3.0243113507910855
2176,002140,2019,-1.8679375066321011
2177,002140,2020,-0.7744105842217172
2178,002140,2021,-2.2150589582888762
2179,002141,2018,-1.0853613903315233
2180,002141,2019,0.19633276960237195
2181,002141,2020,0.7472547430381358
2182,002141,2021,-1.2554649593695506
2183,002143,2018,1.7772842684874433
2184,002143,2019,2.0391948749801627
2185,002144,2018,-0.11168597833471856
2186,002144,2019,0.1466931289053659
2187,002144,2020,-1.805872734448933
2188,002144,2021,4.911925763381412
2189,002145,2018,-0.3015610295663129
2190,002145,2019,-0.8014159794190254
2191,002145,2020,-0.09117768372533779
2192,002145,2021,-0.891415323469361
2193,002146,2018,0.21026414877253163
2194,002146,2019,0.003500333257746888
2195,002146,2020,0.956249965020927
2196,002146,2021,1.1951340445249488
2197,002148,2018,-0.28659768645498457
2198,002148,2019,0.8327112734979748
2199,002148,2020,-0.3608351497527027
2200,002148,2021,-0.14458595976272157
2201,002149,2018,0.04814612712227924
2202,002149,2019,-0.14217035352987345
2203,002149,2020,-1.8313302545302763
2204,002149,2021,0.025534880474346194
2205,002150,2018,-0.8639212198115056
2206,002150,2019,-1.8281752551227202
2207,002150,2020,0.1114072806705873
2208,002150,2021,1.0341443157390917
2209,002151,2018,-1.0650377572211371
2210,002151,2019,-0.427401071540884
2211,002151,2020,-3.2593930714952704
2212,002151,2021,0.4772134546724321
2213,002152,2018,-0.09105266438553647
2214,002152,2019,-1.5094069535257177
2215,002152,2020,-0.8826996333400061
2216,002152,2021,-0.8860927368886424
2217,002153,2018,-0.8055511822052592
2218,002153,2019,-0.5050696868597426
2219,002153,2020,-0.5597825081905625
2220,002153,2021,-1.439456433356162
2221,002154,2018,-0.7038860151446924
2222,002154,2019,-0.19817472964545163
2223,002154,2020,-1.3911932093323789
2224,002154,2021,-0.7988024914388037
2225,002155,2018,-0.5808322550906169
2226,002155,2019,-0.2295974363205725
2227,002155,2020,-1.026545552726022
2228,002155,2021,-1.4048994219262387
2229,002156,2018,-0.6641337921685236
2230,002156,2019,-1.3159542531216044
2231,002156,2020,-0.7920238254148486
2232,002156,2021,0.8718913330527023
2233,002157,2018,-0.14346192888744574
2234,002157,2019,-1.4956024172270161
2235,002157,2020,-0.037547519551932106
2236,002157,2021,0.47702791342001993
2237,002158,2018,0.20470710802554304
2238,002158,2019,-1.2308736064917924
2239,002158,2020,-2.515812225720409
2240,002158,2021,-0.7782864259866695
2241,002159,2018,-0.8216708391649672
2242,002159,2019,0.2348830174071324
2243,002159,2020,0.6697141110409803
2244,002159,2021,-0.21432786500290243
2245,002160,2018,-0.4406126174464573
2246,002160,2019,0.5685669766415621
2247,002160,2020,-1.539334871795151
2248,002160,2021,0.11410236287544342
2249,002161,2018,0.22451691191409967
2250,002161,2019,-1.3480537037867086
2251,002161,2020,0.9891894153276481
2252,002161,2021,-0.7433410861238204
2253,002162,2018,0.6280509206780376
2254,002162,2019,0.11094523200434928
2255,002162,2020,-1.0141708828502074
2256,002162,2021,-1.5461112922865614
2257,002163,2018,0.3489181547372816
2258,002163,2019,0.03151171875076846
2259,002163,2020,-1.509469064566038
2260,002163,2021,0.5665372005884693
2261,002164,2018,2.0019772436116807
2262,002164,2019,-1.3533171297733126
2263,002164,2020,-1.555262010028431
2264,002164,2021,-0.5199379268506775
2265,002165,2018,-0.06554197382515353
2266,002165,2019,-0.6275223194883749
2267,002165,2020,0.13558587290976887
2268,002165,2021,-1.2593755423173807
2269,002166,2018,0.55239637542162
2270,002166,2019,-1.4183893168209072
2271,002166,2020,-1.6066271091587876
2272,002166,2021,-0.007943487144496199
2273,002167,2018,-0.02152163339298963
2274,002167,2019,0.20719728994696213
2275,002167,2020,0.7888044088484499
2276,002167,2021,-0.33772916019785326
2277,002168,2018,3.0740237571901563
2278,002168,2019,0.22644591658475216
2279,002168,2020,1.8585663173769846
2280,002168,2021,0.33773152515960103
2281,002169,2018,-0.61970521284216
2282,002169,2019,-1.1172608124830619
2283,002169,2020,-0.3189907751857856
2284,002169,2021,-1.0030050671039485
2285,002170,2018,2.107143529225479
2286,002170,2019,-0.1282025608499232
2287,002170,2020,-0.6378638403961168
2288,002170,2021,-0.03296649063761744
2289,002171,2018,0.19092828031879863
2290,002171,2019,-1.2284217063242588
2291,002171,2020,-0.16970319032502829
2292,002171,2021,-0.4642191729797381
2293,002172,2018,-0.9220567590641575
2294,002172,2019,0.08489218393843725
2295,002172,2020,-0.08178961060408696
2296,002172,2021,-0.7668562251942667
2297,002173,2018,-0.6533051082987438
2298,002173,2019,0.5162750507074503
2299,002173,2020,0.06495986242338886
2300,002173,2021,-0.607196501793683
2301,002174,2018,-1.0701380064786252
2302,002174,2019,-0.35348497016857
2303,002174,2020,1.3752272725273045
2304,002174,2021,-0.1568617165221061
2305,002176,2018,0.2771804959033926
2306,002176,2019,2.1091395596528955
2307,002176,2020,0.09701408739981258
2308,002176,2021,-0.7007900469316208
2309,002177,2018,-1.540255917021213
2310,002177,2019,-1.5567537118111154
2311,002177,2020,-1.5354930288264659
2312,002177,2021,-1.9092612436526002
2313,002178,2018,2.428865200237472
2314,002178,2019,0.03918014954879966
2315,002178,2020,-0.37274867128378314
2316,002178,2021,-1.8986998457310313
2317,002179,2018,0.11901846002374239
2318,002179,2019,-0.6755840435706753
2319,002179,2020,-1.2367700518768419
2320,002179,2021,0.062486080553285354
2321,002180,2018,-2.1018332566102993
2322,002180,2019,-0.41132796032238017
2323,002180,2020,0.12226317741358594
2324,002180,2021,-1.022624316062551
2325,002181,2018,-1.4194996508422844
2326,002181,2019,-1.0578308193982124
2327,002181,2020,0.8918239068430001
2328,002181,2021,-0.265809548381508
2329,002182,2018,-0.4902947910466651
2330,002182,2019,-0.43956770015532093
2331,002182,2020,-0.5508165135980336
2332,002182,2021,-1.205476457693597
2333,002183,2018,-0.8373589019350165
2334,002183,2019,-1.0758355818597567
2335,002183,2020,-0.22983798907480976
2336,002183,2021,-1.8192046455897832
2337,002184,2018,-2.0349655023547633
2338,002184,2019,-1.1785975108829414
2339,002184,2020,-0.8689349164301803
2340,002184,2021,-1.1507056071839705
2341,002185,2018,0.48426109661027433
2342,002185,2019,-0.32720588403402434
2343,002185,2020,-1.315149872581379
2344,002185,2021,0.2959726249102186
2345,002186,2018,-0.24936033163135077
2346,002186,2019,1.0191821000919254
2347,002186,2020,0.02490755562006363
2348,002186,2021,0.4435092373184588
2349,002187,2018,-0.6813652688758807
2350,002187,2019,0.10778396291013004
2351,002187,2020,-2.1221490595198853
2352,002187,2021,0.34990607131262397
2353,002189,2018,-0.2232369295062004
2354,002189,2019,-0.7709562105587665
2355,002189,2020,-1.1095595668291465
2356,002189,2021,0.7676889952769038
2357,002190,2018,-0.560880367795523
2358,002190,2019,0.373372068298231
2359,002190,2020,0.13254793541569032
2360,002190,2021,-0.7715185625145694
2361,002191,2018,-0.931491805752321
2362,002191,2019,-0.8298599763079316
2363,002191,2020,0.14970057315179108
2364,002191,2021,-0.6327076018932122
2365,002192,2018,-1.2843785027721482
2366,002192,2019,-1.2181284315518237
2367,002192,2020,-0.2304465599626047
2368,002192,2021,-1.0246052296217987
2369,002193,2018,1.9799421657933176
2370,002193,2019,-0.9750043562957504
2371,002193,2020,-0.29943201783027545
2372,002193,2021,-0.025968461396652653
2373,002194,2018,0.4257347792463048
2374,002194,2019,-1.4616262777523015
2375,002194,2020,-0.7740301163211422
2376,002194,2021,1.4514641106574084
2377,002195,2018,-0.5339737125599349
2378,002195,2019,-1.6018551556880078
2379,002195,2020,1.2733390280957089
2380,002195,2021,0.32151029312815493
2381,002196,2018,-0.022248916441365455
2382,002196,2019,-0.4735313337675935
2383,002196,2020,-0.9485164977353647
2384,002196,2021,-0.3234473171133247
2385,002197,2018,0.1109814187266489
2386,002197,2019,-1.7271300781967893
2387,002197,2020,-0.650241370803634
2388,002197,2021,-0.2611985568671066
2389,002198,2018,2.2623699650155613
2390,002198,2019,-0.7821952742221974
2391,002198,2020,-0.018752078293403047
2392,002198,2021,-0.47785423386459597
2393,002199,2018,-0.086688349386446
2394,002199,2019,-0.001236478966162007
2395,002199,2020,-0.024945910311276312
2396,002199,2021,-0.2172835579526953
2397,002201,2018,-1.3830884202591307
2398,002201,2019,-2.656762679979704
2399,002201,2020,0.3863834644757523
2400,002201,2021,-0.90010595874769
2401,002202,2018,0.4823069230019394
2402,002202,2019,-0.5148002746033976
2403,002202,2020,-0.4487197907563585
2404,002202,2021,-0.8213972050636422
2405,002203,2018,-0.8132866549073228
2406,002203,2019,-1.7296594393876183
2407,002203,2020,0.6767168840280117
2408,002203,2021,-1.3582235153106974
2409,002204,2018,0.3511114086111621
2410,002204,2019,-1.1543490900436972
2411,002204,2020,-2.196546316935392
2412,002204,2021,0.4383433282233585
2413,002205,2018,-0.5672967350857291
2414,002205,2019,4.044845046291402
2415,002205,2020,-0.14415717325213198
2416,002205,2021,0.783316930726257
2417,002206,2018,0.33669161656550883
2418,002206,2019,1.5732562207722902
2419,002206,2020,0.21968523510325266
2420,002206,2021,-1.4087872209974877
2421,002207,2018,0.8814038308138151
2422,002207,2019,1.3977183504088122
2423,002207,2020,0.06695132184858404
2424,002207,2021,-0.2487478478072979
2425,002208,2018,-1.6346911247874338
2426,002208,2019,-1.3202097718535932
2427,002208,2020,-1.8375067279906419
2428,002208,2021,0.21430897562828352
2429,002209,2018,0.249439324269831
2430,002209,2019,-0.35007865412129757
2431,002209,2020,-2.0150399372505405
2432,002209,2021,0.8888564219090247
2433,002210,2018,2.6143601326858215
2434,002210,2019,0.20157501399395997
2435,002210,2020,-0.780444505905945
2436,002210,2021,-0.2197655759194161
2437,002211,2018,-1.777841876804549
2438,002211,2019,-1.3490054672664042
2439,002211,2020,0.8853600288034651
2440,002211,2021,0.5723132216730765
2441,002212,2018,0.31539710467954263
2442,002212,2019,-0.7726995160021568
2443,002212,2020,0.30257467965274654
2444,002212,2021,-0.007978117032020872
2445,002213,2018,-0.28393957739696274
2446,002213,2019,-1.4206084332183253
2447,002213,2020,0.5182477833977768
2448,002213,2021,0.0279768485631951
2449,002214,2018,0.5411372958751162
2450,002214,2019,-0.07527085281094864
2451,002214,2020,-2.4690952535355746
2452,002214,2021,0.09164774462515052
2453,002215,2018,-0.561430274879342
2454,002215,2019,-1.7712449584236722
2455,002215,2020,0.06739082735148347
2456,002215,2021,0.14801809736398944
2457,002216,2018,-0.5528633429430876
2458,002216,2019,-0.6398933901452015
2459,002216,2020,-1.081308038045209
2460,002216,2021,0.36053250751575494
2461,002217,2018,0.6446137688508394
2462,002217,2019,-0.7794824130066007
2463,002217,2020,0.1632478083741586
2464,002217,2021,0.8722970173463898
2465,002218,2018,-1.5303726806843463
2466,002218,2019,-0.25251077717289483
2467,002218,2020,-0.761049892857608
2468,002218,2021,-0.6508461806658783
2469,002220,2018,-0.21324910274160588
2470,002220,2019,1.957469259387127
2471,002220,2020,2.6708565992315862
2472,002221,2018,-0.9913962918570247
2473,002221,2019,-1.4001248830966688
2474,002221,2020,-1.0936321537813074
2475,002221,2021,-0.38860625590603776
2476,002222,2018,-0.08950684702528658
2477,002222,2019,-1.387366193000949
2478,002222,2020,0.1423346748190869
2479,002222,2021,0.2688281358501169
2480,002223,2018,-0.1983676027154137
2481,002223,2019,0.4587124688560425
2482,002223,2020,-1.636090531320792
2483,002223,2021,-0.8423633818550053
2484,002224,2018,0.34562346529817395
2485,002224,2019,-0.8018740330605104
2486,002224,2020,-0.021907879375085138
2487,002224,2021,-1.2724533173364487
2488,002225,2018,-2.3460564133872266
2489,002225,2019,-0.8936514226108649
2490,002225,2020,1.0884571319590228
2491,002225,2021,0.2452391814871006
2492,002226,2018,-0.3689954407729729
2493,002226,2019,-0.25578896034006876
2494,002226,2020,0.05454558104246576
2495,002226,2021,0.8765555768019123
2496,002227,2018,0.8225898902318313
2497,002227,2019,-0.6365337126541458
2498,002227,2020,-1.8619727693723964
2499,002227,2021,0.21899338126679604
2500,002228,2018,-0.5923171965380506
2501,002228,2019,-0.9634548975864992
2502,002228,2020,-0.7516332629313204
2503,002228,2021,2.1238306957367943
2504,002229,2018,-0.05614603257545964
2505,002229,2019,0.5719643469099911
2506,002229,2020,0.42795237993207547
2507,002229,2021,0.7683055566582887
2508,002230,2018,0.2774534457994468
2509,002230,2019,-0.7343386866356861
2510,002230,2020,-0.6872102299728413
2511,002230,2021,-1.1383762167493632
2512,002231,2018,-1.0871950470001022
2513,002231,2019,-0.7840522709312292
2514,002231,2020,-0.6291851676290191
2515,002231,2021,0.2811144654414306
2516,002232,2018,-1.7371666479521914
2517,002232,2019,-1.5834253818650088
2518,002232,2020,0.003332240756089342
2519,002232,2021,-2.195960649028004
2520,002233,2018,-0.6352730194385368
2521,002233,2019,-0.4031251786586369
2522,002233,2020,-0.9432413085635407
2523,002233,2021,-1.0071638128980585
2524,002234,2018,-0.2996692703188139
2525,002234,2019,-1.3919073207826906
2526,002234,2020,0.612619336871637
2527,002234,2021,-0.6906224706541533
2528,002235,2018,-1.1836754715463578
2529,002235,2019,-0.28711495308716867
2530,002235,2020,1.913666566821258
2531,002235,2021,-0.24916704146644397
2532,002236,2018,1.030114518019231
2533,002236,2019,-0.5435661536596061
2534,002236,2020,0.12277694242656144
2535,002236,2021,-1.0500889067041355
2536,002237,2018,-0.38375309343235603
2537,002237,2019,-1.1010792265390736
2538,002237,2020,0.10274768344525925
2539,002237,2021,-0.20151229746634725
2540,002238,2018,-2.1912694014625655
2541,002238,2019,-1.334774199253
2542,002238,2020,-0.18111140826057026
2543,002238,2021,0.37588550927804587
2544,002239,2018,2.629146896577732
2545,002239,2019,-0.09524176451955771
2546,002239,2020,-1.749164639530767
2547,002239,2021,-0.010075150008616621
2548,002240,2018,-0.1777142118410863
2549,002240,2019,-0.3534795915493193
2550,002240,2020,-0.8589921591101823
2551,002240,2021,-0.8537856191004667
2552,002241,2018,0.5108274056041592
2553,002241,2019,-1.1209811217074626
2554,002241,2020,-0.5186994395100822
2555,002241,2021,-0.818494526879142
2556,002242,2018,-0.9022761908581018
2557,002242,2019,-0.43368115227257625
2558,002242,2020,1.056918753348498
2559,002242,2021,0.13734094828339274
2560,002243,2018,-3.259702966207471
2561,002243,2019,-0.922846702992977
2562,002243,2020,0.13346164622828963
2563,002243,2021,-0.2613142155047559
2564,002244,2018,-0.6005001558656908
2565,002244,2019,-0.7314476715704105
2566,002244,2020,-0.055301746816459406
2567,002244,2021,-0.844464962368762
2568,002245,2018,0.42352921681366956
2569,002245,2019,-0.1391979400309076
2570,002245,2020,-1.5561819001496286
2571,002245,2021,-0.05536964490956054
2572,002246,2018,-0.08620199833700995
2573,002246,2019,-0.852266065401364
2574,002246,2020,0.04290886993121997
2575,002246,2021,-2.5065975840678156
2576,002247,2018,1.9769547462141048
2577,002247,2019,-0.4830808914841623
2578,002247,2020,0.1686879631183295
2579,002247,2021,-0.2167940856819007
2580,002248,2018,-1.2057634817361393
2581,002248,2019,0.6601668004966625
2582,002248,2020,-0.0052482710378146365
2583,002248,2021,-1.5159584707123293
2584,002249,2018,0.44843158204148925
2585,002249,2019,0.2566249441691308
2586,002249,2020,-0.5972864725594742
2587,002249,2021,-1.0311501187916823
2588,002250,2018,-0.18840141335444882
2589,002250,2019,-0.35720055665852435
2590,002250,2020,-0.6232047180458282
2591,002250,2021,-0.09759308987630223
2592,002251,2018,2.435567434891491
2593,002251,2019,-1.1989026031962497
2594,002251,2020,0.32672599716152845
2595,002251,2021,1.133412207937019
2596,002252,2018,2.439493824151406
2597,002252,2019,-0.12135703343701297
2598,002252,2020,-0.1743042339775039
2599,002252,2021,0.458788010954994
2600,002253,2018,-0.30251149115911535
2601,002253,2019,0.5793797332697669
2602,002253,2020,0.9278722363189262
2603,002253,2021,-2.1556219137225625
2604,002254,2018,-0.4619851741367749
2605,002254,2019,0.39920396964544946
2606,002254,2020,-0.4442389417965074
2607,002254,2021,-0.11239527308863999
2608,002255,2018,0.24963317009715605
2609,002255,2019,1.8735377707446825
2610,002255,2020,-1.8108263010319188
2611,002255,2021,-1.1749479218684986
2612,002256,2018,-0.5194541230981605
2613,002256,2019,-1.5666179361915917
2614,002256,2020,0.9205634384821139
2615,002256,2021,-1.9131889803299789
2616,002258,2018,-0.44824703547631606
2617,002258,2019,-0.1960707138280987
2618,002258,2020,-1.1136156850371646
2619,002258,2021,-0.1781130858614161
2620,002261,2018,-0.3545861388225795
2621,002261,2019,-2.23035956087017
2622,002261,2020,-0.5766056753683655
2623,002261,2021,-0.7208466113573629
2624,002262,2018,0.6666713334823093
2625,002262,2019,0.14780633107396224
2626,002262,2020,-0.9450095743458625
2627,002262,2021,1.1731438577464215
2628,002263,2018,0.6227159116112594
2629,002263,2019,-0.45728623240388416
2630,002263,2020,-0.3678276902661406
2631,002263,2021,-1.4440633585937845
2632,002264,2018,-1.3436265232739224
2633,002264,2019,0.37378447591740604
2634,002264,2020,-0.04602066728180038
2635,002264,2021,-2.043593888043708
2636,002265,2018,-2.0008410082105215
2637,002265,2019,-3.109484292628388
2638,002265,2020,0.7330808827103915
2639,002265,2021,-3.502356182458359
2640,002266,2018,-0.9241574868149548
2641,002266,2019,0.4161569796275299
2642,002266,2020,0.03244019335848843
2643,002266,2021,0.4301742807795081
2644,002267,2018,-0.7966807559602969
2645,002267,2019,0.5144534502751377
2646,002267,2020,1.117865948837769
2647,002267,2021,-0.3512640717393658
2648,002268,2018,-0.23272077696844462
2649,002268,2019,-0.9433489982076212
2650,002268,2020,-0.15382327923506336
2651,002268,2021,-2.0834260451732907
2652,002269,2018,-0.828700808169323
2653,002269,2019,-0.8814000226310664
2654,002269,2020,0.9343611557100181
2655,002269,2021,-1.7203196707768638
2656,002270,2018,0.1948107056120685
2657,002270,2019,0.13589277204827616
2658,002270,2020,0.5632682486385017
2659,002270,2021,-1.0805088590178002
2660,002271,2018,0.5886363172645542
2661,002271,2019,-0.5965260660585177
2662,002271,2020,-0.8302575471283886
2663,002271,2021,0.3966633332581867
2664,002272,2018,-0.7975174293034423
2665,002272,2019,-0.32753077854706303
2666,002272,2020,0.23921012475957093
2667,002272,2021,0.28258886131854866
2668,002273,2018,0.3122519668488487
2669,002273,2019,-0.9021057370454847
2670,002273,2020,0.2747484776849419
2671,002273,2021,-0.372802525950635
2672,002274,2018,-0.08796387132053438
2673,002274,2019,-1.7279768203898531
2674,002274,2020,-0.005502259562830591
2675,002274,2021,-0.9138150992126283
2676,002275,2018,-0.7129738022480775
2677,002275,2019,0.3610269203569487
2678,002275,2020,-0.4080198864710734
2679,002275,2021,-0.8727323498969123
2680,002276,2018,0.9923072003141709
2681,002276,2019,-0.9156461447290863
2682,002276,2020,0.5598078133189119
2683,002276,2021,-1.0125769975818535
2684,002277,2018,1.3530050606718746
2685,002277,2019,0.8633660541727052
2686,002277,2020,-0.5317370861070635
2687,002277,2021,1.2957127748248942
2688,002278,2018,1.722294855277122
2689,002278,2019,0.41306826920703116
